Equipment Tag,Project Name,Area Name,Item,Unit,Qty,Capacity,Field Labor,Material Cost ($),Equipment Cost ($),hrs/qty,Mat $/qty,EQ $/qty,EQ $/Cap
MVD,Greenfield Data,Operations,"MVDs, Manual Volume Dampers",ea,19,,,,$2196,,,$116,NA
MVD,Greenfield Data,Pod A & B,"MVDs, Manual Volume Dampers",ea,56,,,,$6472,,,$116,NA
Other,Greenfield Data,Operations,"Downspout Boot, DSB-1",ea,5,,6,,$2408,1.25,,$482,NA
Other,Greenfield Data,Operations,"ETP-1, Electronic Trap Primer",ea,1,,3,,$1216,2.50,,$1216,NA
Other,Greenfield Data,Operations,"Sanitary Specials (FCOs, GCOs)",ls,1,,32,$168,$1658,31.50,$168,$1658,NA
Other,Greenfield Data,Operations,Seismic VAV,ea,8,,16,,$2942,2.00,,$368,NA
Other,Greenfield Data,Pod A & B,"ACU-1-1 - ACU-1-2, Air Curtains",cfm,2,,28,$315,$8458,14.00,$158,$4229,NA
Other,Greenfield Data,Pod A & B,"Downspout Boot, DSB-1",ea,11,,14,,$5297,1.27,,$482,NA
Other,Greenfield Data,Pod A & B,"ETP-1, Electronic Trap Primer",ea,6,,15,,$7297,2.50,,$1216,NA
Other,Greenfield Data,Pod A & B,Fuel oil Pump package for Generators,allowance,1,,,,$131328,,,$131328,NA
Other,Greenfield Data,Pod A & B,Heat Trace Labor,ea,2,,69,$0,$0,34.50,$0,$0,NA
Other,Greenfield Data,Pod A & B,Misc. Labor - Generator misc. vent and exhaust gooseneck,allowance,5,,80,,$0,16.00,,$0,NA
Other,Greenfield Data,Pod A & B,"RD-1/RDO-1, Roof/Overflow Drains",ea,3,,5,,$710,1.50,,$237,NA
Other,Greenfield Data,Pod A & B,"Sanitary Specials (FCOs, GCOs)",ls,1,,43,$135,$2049,42.50,$135,$2049,NA
Other,Greenfield Data,Pod A & B,"seismic EF,FCU, DHU",ea,16,,16,,$7565,1.00,,$473,NA
Other,Greenfield Data,Pod A & B,Seismic Restraints - Equipment,ea,54,,156,,$20644,2.89,,$382,NA
RD/ORD,Greenfield Data,Operations,"RD-1/RDO-1, Roof/Overflow Drains",ea,4,,6,,$947,1.50,,$237,NA
RPBP,Greenfield Data,Operations,"BFPs, Reduced Pressure Backflow Preventers",ea,2,,5,,$315,2.25,,$158,NA
RPBP,Greenfield Data,Pod A & B,"BFP-2,3,4, Reduced Pressure Backflow Preventers",ea,8,,15,,$15060,1.81,,$1883,NA
SA VAV,Greenfield Data,Operations,"VAV-0-1 - 0-8, Supply Terminal Units",ea,8,,,,$7565,,,$946,NA
UH,Greenfield Data,Operations,"EH-01 - 02, Elec. Unit Heaters",ea,2,,6,$17,$0,3.00,$8,$0,NA
WV,Greenfield Data,Operations,"FD-1, Floor Drain",ea,11,,14,$0,$1513,1.25,$0,$138,NA
WV,Greenfield Data,Operations,"FFD-1, Funnel Floor Drain,",ea,3,,5,$0,$1092,1.50,$0,$364,NA
WV,Greenfield Data,Operations,"SB-1, Ice maker box",ea,2,,2,$0,$174,0.75,$0,$87,NA
WV,Greenfield Data,Pod A & B,"DT-1, Drain Trench",ea,6,,12,$0,$7426,2.00,$0,$1238,NA
WV,Greenfield Data,Pod A & B,"FD-1, Floor Drain",ea,22,,28,$0,$3027,1.25,$0,$138,NA
WV,Greenfield Data,Pod A & B,"FFD-1, Funnel Floor Drain,",ea,10,,15,$0,$3640,1.50,$0,$364,NA
AC,HCA Menorah Medical Center - Tower Addition,Building Shell,air curtian,ea,1,,8,$0,$7947,8.00,$0,$7947,NA
AHU,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,ahu-x3,cfm,1,30000,43,,$288493,43.00,,$288493,$9.62
AHU,HCA Menorah Medical Center - Tower Addition,Shell Space - L4,ahu,ea,2,,80,,$0,40.00,,$0,NA
AHU,HCA Menorah Medical Center - Tower Addition,Surgery - L2,ahu-x1,cfm,1,30000,15,,$469098,15.00,,$469098,$15.64
AHU,HCA Menorah Medical Center - Tower Addition,Surgery - L2,ahu-x2,cfm,1,21000,23,,$215694,23.00,,$215694,$10.27
AP,HCA Menorah Medical Center - Tower Addition,Building Shell,med gas certification,ea,1,,,,$11921,,,$11921,NA
AP,HCA Menorah Medical Center - Tower Addition,Building Shell,med gas master alarm,ea,1,,2,,$2,2.00,,$2,NA
AP,HCA Menorah Medical Center - Tower Addition,Building Shell,med gas wiring,ea,1,,,,$27816,,,$27816,NA
AP,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,med gas area alarm,ea,4,,,,$2,,,$0,NA
AP,HCA Menorah Medical Center - Tower Addition,Surgery - L2,med gas area alarm,ea,2,,,,$2,,,$1,NA
CH,HCA Menorah Medical Center - Tower Addition,Building Shell,chiller,tons,1,800,86,$3179,$608775,86.00,$3179,$608775,$760.97
CH,HCA Menorah Medical Center - Tower Addition,Surgery - L2,glycol chiller,tons,1,100,8,$1589,$123980,8.00,$1589,$123980,$1239.80
CHWP,HCA Menorah Medical Center - Tower Addition,Building Shell,chw pumps (primary),ea,1,20,24,$397,$12233,24.00,$397,$12233,$611.64
CHWP,HCA Menorah Medical Center - Tower Addition,Surgery - L2,glycol chw pumps,ea,2,,28,$477,$11389,14.00,$238,$5694,NA
COMP,HCA Menorah Medical Center - Tower Addition,Building Shell,BeaconMedaes Quote,ea,1,,,,$348307,,,$348307,NA
COMP,HCA Menorah Medical Center - Tower Addition,Building Shell,central sterile air compressor,ea,1,,12,$238,$2,12.00,$238,$2,NA
COMP,HCA Menorah Medical Center - Tower Addition,Building Shell,medical air compressor,ea,1,,12,,$2,12.00,,$2,NA
CP,HCA Menorah Medical Center - Tower Addition,Building Shell,condensate pump,ea,,,,,$12772,,,NA,NA
CUH,HCA Menorah Medical Center - Tower Addition,Building Shell,cuh,ea,3,,16,,$1669,5.33,,$556,NA
CWP,HCA Menorah Medical Center - Tower Addition,Building Shell,ctw pumps (primary),ea,1,125,24,$397,$29452,24.00,$397,$29452,$235.61
DI/RO,HCA Menorah Medical Center - Tower Addition,Surgery - L2,RO/DI,ea,1,,40,$8742,$52898,40.00,$8742,$52898,NA
DMW,HCA Menorah Medical Center - Tower Addition,Building Shell,roof hydrant (rh),ea,2,,0,$0,$1907,0.00,$0,$954,NA
DMW,HCA Menorah Medical Center - Tower Addition,Building Shell,wall hydrant (P801),ea,4,,6,$0,$1379,1.50,$0,$345,NA
DMW,HCA Menorah Medical Center - Tower Addition,Building Shell,wall hydrant (P802),ea,3,,5,$0,$208,1.50,$0,$69,NA
DMW,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,hose bibb (hb),ea,1,,1,$0,$69,0.50,$0,$69,NA
DMW,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,ice maker box (P804),ea,3,,5,$0,$288,1.50,$0,$96,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Building Shell,lavatory - P310,ea,2,,10,$464,$3749,5.00,$232,$1875,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,electric water cooler (P810b),ea,1,,0,$167,$6860,0.00,$167,$6860,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,lavatory - (P304),ea,4,,8,$927,$1357,2.00,$232,$339,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,mop basin (P901),ea,1,,4,$0,$2674,4.00,$0,$2674,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,sink (P402),ea,4,,8,$0,$2851,2.00,$0,$713,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,sink (P409),ea,2,,0,$0,$491,0.00,$0,$245,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,water closet (P101 Blox),ea,4,,10,$0,$1270,2.50,$0,$318,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,water closet (P104 Blox),ea,32,,80,$0,$22263,2.50,$0,$696,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,clinical (P501),ea,4,,0,$0,$9706,0.00,$0,$2427,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,electric water cooler (P810b),ea,1,,0,$167,$6860,0.00,$167,$6860,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,hose bibb (hb),ea,3,,2,$0,$208,0.50,$0,$69,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,lavatory - (P302),ea,1,,2,$232,$431,2.00,$232,$431,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,lavatory - (P304),ea,5,,10,$1159,$1697,2.00,$232,$339,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,lavatory - P310,ea,3,,15,$695,$5624,5.00,$232,$1875,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,mop basin (P901),ea,3,,12,$0,$8021,4.00,$0,$2674,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,shower (P607),ea,2,,6,$0,$4477,3.00,$0,$2238,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,sink (P401),ea,1,,3,$0,$1170,2.50,$0,$1170,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,sink (P402),ea,4,,8,$0,$2851,2.00,$0,$713,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,sink (P404),ea,1,,2,$0,$660,2.00,$0,$660,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,sink (P406),ea,2,,4,$0,$1547,2.00,$0,$773,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,sink (P409),ea,10,,0,$0,$2453,0.00,$0,$245,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,surgery sink (P503),ea,4,,0,$0,$7406,0.00,$0,$1852,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,water closet (P101 Blox),ea,7,,18,$0,$2223,2.50,$0,$318,NA
DMW/WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,water closet (P104 Blox),ea,3,,8,$0,$2087,2.50,$0,$696,NA
DSN,HCA Menorah Medical Center - Tower Addition,Building Shell,"10"" downspout nozzle (P724)",ea,1,,1,$0,$1033,1.00,$0,$1033,NA
DSN,HCA Menorah Medical Center - Tower Addition,Building Shell,"4"" downspout nozzle (P724)",ea,2,,2,$0,$552,1.00,$0,$276,NA
DSN,HCA Menorah Medical Center - Tower Addition,Building Shell,"6"" downspout nozzle (P724)",ea,2,,2,$0,$955,1.00,$0,$478,NA
DSN,HCA Menorah Medical Center - Tower Addition,Building Shell,"8"" downspout nozzle (P724)",ea,1,,1,$0,$657,1.00,$0,$657,NA
DWP,HCA Menorah Medical Center - Tower Addition,Building Shell,recirc pump,ea,1,,2,,$1192,2.00,,$1192,NA
ESP,HCA Menorah Medical Center - Tower Addition,Building Shell,elev sump pump,ea,2,,16,,$15895,8.00,,$7947,NA
ET,HCA Menorah Medical Center - Tower Addition,Building Shell,chw expansion tank,ea,1,,12,,$8742,12.00,,$8742,NA
ET,HCA Menorah Medical Center - Tower Addition,Building Shell,expansion tank - hhw,ea,1,,8,,$8761,8.00,,$8761,NA
FCU,HCA Menorah Medical Center - Tower Addition,Building Shell,dx splits (vrf),ea,9,,101,$3576,$31790,11.26,$397,$3532,NA
FCU,HCA Menorah Medical Center - Tower Addition,Building Shell,fcu-1,cfm,1,2000,8,,$7312,8.00,,$7312,$3.66
FCU,HCA Menorah Medical Center - Tower Addition,Building Shell,fcu-2,cfm,1,800,8,,$3179,8.00,,$3179,$3.97
FCU,HCA Menorah Medical Center - Tower Addition,Building Shell,fcu-3,cfm,1,1600,8,,$5086,8.00,,$5086,$3.18
Flue,HCA Menorah Medical Center - Tower Addition,Building Shell,BOILER FLUE,ea,1,,4,$0,$18840,4.00,$0,$18840,NA
GEF,HCA Menorah Medical Center - Tower Addition,Building Shell,exhaust fan,cfm,5,11000,,$0,$2,,$0,$0,$0.00
GEF,HCA Menorah Medical Center - Tower Addition,Building Shell,sheetmetal accessories quote,ls,,1,0,$0,$119967,NA,NA,NA,$119966.80
GF,HCA Menorah Medical Center - Tower Addition,Surgery - L2,Glycol Feeder,ea,1,,4,$7947,$19074,4.00,$7947,$19074,NA
GRD,HCA Menorah Medical Center - Tower Addition,Building Shell,grd,ea,366,,0,$0,$2,0.00,$0,$0,NA
HWB,HCA Menorah Medical Center - Tower Addition,Building Shell,boiler,mbh,1,5000,8,,$157539,8.00,,$157539,$31.51
HWP,HCA Menorah Medical Center - Tower Addition,Building Shell,hhw pumps (primary),ea,1,3,24,$397,$13628,24.00,$397,$13628,$4542.76
IOEF,HCA Menorah Medical Center - Tower Addition,Building Shell,isolation exhaust fan,cfm,2,1100,,$0,$10332,,$0,$5166,$9.39
LSD,HCA Menorah Medical Center - Tower Addition,Building Shell,FD,ea,85,,,$0,$2,,$0,$0,NA
LSD,HCA Menorah Medical Center - Tower Addition,Building Shell,FSD,ea,36,,,$0,$2,,$0,$0,NA
Maniolf,HCA Menorah Medical Center - Tower Addition,Building Shell,CO2 Manifold,ea,1,,,,$2,,,$2,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,acoustical panels,sf,1,2426,303,$11568,$90919,303.25,$11568,$90919,$37.48
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,demo pumps/piping,ea,3,,48,$795,$2,16.00,$265,$1,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,dp station - chw,ea,5,,10,$11165,$0,2.00,$2233,$0,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,dp station -hhw,ea,17,,59,$14054,$0,3.47,$827,$0,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,fuel oil equipment,ea,1,,64,,$349688,64.00,,$349688,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,refrigerant monitor,ea,1,,16,,$7947,16.00,,$7947,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,steam specialties,ea,1,,,,$31790,,,$31790,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,vibration isolation,ea,1,,120,,$23842,120.00,,$23842,NA
Other,HCA Menorah Medical Center - Tower Addition,Building Shell,water softener,ea,1,,40,$5563,$13309,40.00,$5563,$13309,NA
Other,HCA Menorah Medical Center - Tower Addition,Surgery - L2,addendum 1 Equipment,ea,,,,,$18343,,,NA,NA
Outlet,HCA Menorah Medical Center - Tower Addition,Building Shell,O2 Exterior Outlet,ea,1,,,,$2,,,$2,NA
Outlet,HCA Menorah Medical Center - Tower Addition,Surgery - L2,nitrogen control panel,ea,0,,,,$2,,,NA,NA
PRV,HCA Menorah Medical Center - Tower Addition,Building Shell,PRV,ea,1,,1,,$2384,1.00,,$2384,NA
RD/ORD,HCA Menorah Medical Center - Tower Addition,Building Shell,"4"" overflow drain (P711)",ea,6,,12,$0,$3279,2.00,$0,$547,NA
RD/ORD,HCA Menorah Medical Center - Tower Addition,Building Shell,"4"" roof drain (P710)",ea,6,,12,$0,$2690,2.00,$0,$448,NA
RD/ORD,HCA Menorah Medical Center - Tower Addition,Building Shell,"6"" overflow drain (P711)",ea,13,,26,$0,$8034,2.00,$0,$618,NA
RD/ORD,HCA Menorah Medical Center - Tower Addition,Building Shell,"6"" roof drain (P710)",ea,13,,26,$0,$6759,2.00,$0,$520,NA
RH,HCA Menorah Medical Center - Tower Addition,Building Shell,intake hood - generator,ea,1,,6,$0,$2,6.00,$0,$2,NA
SA VAV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,vav boxes (by JCI),ea,57,,0,$0,$4530,0.00,$0,$79,NA
SA VAV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,iso room valves,ea,2,,0,$0,$9537,0.00,$0,$4768,NA
SA VAV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,surgery sa/ra valves,ea,6,,0,$0,$28611,0.00,$0,$4768,NA
SA VAV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,vav boxes (by JCI),ea,44,,0,$0,$3497,0.00,$0,$79,NA
SB,HCA Menorah Medical Center - Tower Addition,Building Shell,boiler - steam,ea,1,,88,,$454620,88.00,,$454620,NA
UH,HCA Menorah Medical Center - Tower Addition,Shell Space - L4,unit heaters,ea,10,,40,,$4927,4.00,,$493,NA
VAC,HCA Menorah Medical Center - Tower Addition,Building Shell,medical vacuum pump,ea,1,,8,,$2,8.00,,$2,NA
VFD,HCA Menorah Medical Center - Tower Addition,Building Shell,vfd - pumps,ea,3,200,,,$31790,,,$10597,$158.95
WV,HCA Menorah Medical Center - Tower Addition,Building Shell,floor sink (P721),ea,13,,20,$827,$7205,1.50,$64,$554,NA
WV,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,floor drain (fd),ea,6,,9,$381,$620,1.50,$64,$103,NA
WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,floor drain (fd),ea,5,,8,$318,$517,1.50,$64,$103,NA
WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,floor sink (P705),ea,18,,26,$1113,$14499,1.50,$64,$829,NA
WV,HCA Menorah Medical Center - Tower Addition,Surgery - L2,floor sink (P721),ea,1,,2,$64,$554,1.50,$64,$554,NA
ZVB,HCA Menorah Medical Center - Tower Addition,Med Surg - L3,zone valve box - pat (3),ea,3,,,,$2,,,$1,NA
ZVB,HCA Menorah Medical Center - Tower Addition,Surgery - L2,zone valves box - or (6),ea,3,,,,$2,,,$1,NA
ZVB,HCA Menorah Medical Center - Tower Addition,Surgery - L2,zone valves box - pre/pacu (3),ea,2,,2,,$2,1.00,,$1,NA
DMW,HTA Lincoln MOB 2 rev 1,C&S,hose bibb (hb),ea,1,,1,$0,$58,0.90,$0,$58,NA
DMW,HTA Lincoln MOB 2 rev 1,C&S,roof hydrant (RH-1),ea,1,,1,$0,$968,0.90,$0,$968,NA
DMW,HTA Lincoln MOB 2 rev 1,C&S,wall hydrant (wh-1),ea,2,,2,$0,$951,0.90,$0,$476,NA
DMW/WV,HTA Lincoln MOB 2 rev 1,C&S,electric water cooler w/ bottle filler (EWC-1),ea,2,,6,$501,$3683,3.00,$251,$1841,NA
DMW/WV,HTA Lincoln MOB 2 rev 1,C&S,"lavatory, undermount (L-1) w/ TMV",ea,8,,20,$0,$5231,2.50,$0,$654,NA
DMW/WV,HTA Lincoln MOB 2 rev 1,C&S,mop basin (SS-1),ea,2,,8,$0,$1122,4.00,$0,$561,NA
DMW/WV,HTA Lincoln MOB 2 rev 1,C&S,urinal (UR-1),ea,2,,9,$344,$992,4.25,$172,$496,NA
DMW/WV,HTA Lincoln MOB 2 rev 1,C&S,"water closet, floor mount, FV (WC-1)",ea,2,,7,$0,$930,3.50,$0,$465,NA
DMW/WV,HTA Lincoln MOB 2 rev 1,C&S,"water closet, floor mount, FV (WC-2)",ea,4,,14,$0,$1944,3.50,$0,$486,NA
DSN,HTA Lincoln MOB 2 rev 1,C&S,"DSNs, Down Spout Nozzles",ea,6,,9,$0,$3954,1.50,$0,$659,NA
DWBP,HTA Lincoln MOB 2 rev 1,C&S,"DWBPs, Domestic Water Booster Pump (duplex) - DWP-1-1",gpm,1,250,40,,$36712,40.00,,$36712,$146.85
DWH,HTA Lincoln MOB 2 rev 1,C&S,"DWHs, Domestic Water Heaters (electric) - WH-1,2",mbh,2,300,19,$209,$30185,9.50,$105,$15092,$100.62
DWP,HTA Lincoln MOB 2 rev 1,C&S,"CPs, Circ Pumps - RCP-1-1,2",hp,2,0,5,,$2936,2.50,,$1468,$24466.96
ESP,HTA Lincoln MOB 2 rev 1,C&S,"ESPs, Elevator Sump Pumps - ESP-1-1,2",gpm,2,100,12,$0,$5906,6.00,$0,$2953,$59.06
FCU,HTA Lincoln MOB 2 rev 1,C&S,"Split Systems (FCU-01-1-2, FCU-02-1-3)",ea,5,13,40,$4071,$46217,8.00,$814,$9243,$3697.34
GEF,HTA Lincoln MOB 2 rev 1,C&S,"GEFs, General Exhaust Fans",cfm,3,3600,23,$194,$4255,7.50,$65,$1418,$1.18
GRD,HTA Lincoln MOB 2 rev 1,C&S,"GRDs, Grilles, Registers, Diffusers (Ceiling)",ea,54,,,,$2791,,,$52,NA
LSD,HTA Lincoln MOB 2 rev 1,C&S,"LSDs, Life Safety Dampers",ea,7,,,,$18184,,,$2598,NA
MVD,HTA Lincoln MOB 2 rev 1,C&S,"MVDs, Manual Volume Dampers",ea,4,,,,$963,,,$241,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,access panels,ea,2,,2,$143,$0,1.10,$72,$0,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,Domestic Water Submeter,ea,1,,1,$258,$0,1.00,$258,$0,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,Flex Duct,lf,286,,,,$2241,,,$8,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,"Sanitary Specials (FCOs, GCOs, WCOs)",ea,11,,15,$90,$0,1.39,$8,$0,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,Spins,ea,57,,,,$2221,,,$39,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,"TMV-1-1, Thermostatic Mixing Valves",ea,1,,1,,$25124,1.25,,$25124,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,Water Meter (OFE),ea,1,0,1,$0,$0,1.06,$0,$0,NA
Other,HTA Lincoln MOB 2 rev 1,C&S,"Water Specials (ETs, SA, APs, misc support)",ls,1,,24,$3686,$1730,23.68,$3686,$1730,NA
PRV,HTA Lincoln MOB 2 rev 1,C&S,Natural Gas Pressure Regulators,ea,3,,1,,$0,0.35,,$0,NA
RD/ORD,HTA Lincoln MOB 2 rev 1,C&S,"RDs/ORDs, Roof Drains/Overflow Roof Drains",ea,15,,23,$0,$7579,1.50,$0,$505,NA
RPBP,HTA Lincoln MOB 2 rev 1,C&S,"RPBPs, Reduced Pressure Backflow Preventers - RPBP",ea,1,3,4,$194,$3037,4.00,$194,$3037,$1012.28
SA VAV,HTA Lincoln MOB 2 rev 1,C&S,"SA VAVs/FP VAVs, Supply Terminal Units",ea,12,,,,$29791,,,$2483,NA
SD,HTA Lincoln MOB 2 rev 1,C&S,"SDs, Slot Diffuser",ea,12,,,,$4652,,,$388,NA
Sound Att,HTA Lincoln MOB 2 rev 1,C&S,Sound Attenuators,ea,4,,,,$23654,,,$5913,NA
WV,HTA Lincoln MOB 2 rev 1,C&S,"floor drain (FD-1,2)",ea,8,,10,$0,$1927,1.25,$0,$241,NA
WV,HTA Lincoln MOB 2 rev 1,C&S,floor sink (FD-3),ea,1,,1,$0,$519,1.25,$0,$519,NA
AHU,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"AHU-20, Air Handling Units",cfm,31500,31500,120,$439443,$367,0.00,$14,$0,$0.01
CRAC,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"CRAC-3/ACCU-3, Computer Room Air Conditioning Unit",tons,3,,16,$0,,5.33,$0,,
CUH,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"CUHs, Cabinet Unit Heaters",ea,1,,4,$2037,,4.00,$2037,,
DMW,Ivinson Memorial Hospital MOB,MOB 3rd Floor,wall box (wb),ea,2,,1,,$267,0.25,,$134,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"EWC-1 & 2, Electric Wtr Cooler",ea,2,,3,,$6028,1.50,,$3014,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,F-1 Faucet & Trap,ea,61,,1,,$27728,0.02,,$455,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,F-2 Faucet & Trap,ea,5,,1,,$2550,0.25,,$510,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,L-1 ADA WM/LC/Lav,ea,12,,4,,$12121,0.29,,$1010,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,L-2 ADA WM/LC/Lav,ea,3,,4,,$1559,1.17,,$520,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,L-3 ADA WM/LC/Lav,ea,2,,4,,$1020,1.75,,$510,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,MSB-1 Mop Sink,ea,2,,4,,$854,2.00,,$427,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,WC-2 ADA FM/FV/WC,ea,12,,2,,$7566,0.19,,$631,NA
DMW/WV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,WC-3 ADA FM/FV/WC,ea,3,,2,,$1100,0.75,,$367,NA
DWP,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"DCP-1/2, Circ Pumps",gpm,40,40,4,$3806,$0,0.10,$95,$0,$0.00
FLEX,Ivinson Memorial Hospital MOB,MOB 3rd Floor,Flex Duct,ea,1500,,0,$6721,,0.00,$4,,
GEF,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"EF-2 - 6, General Exhaust Fans",cfm,4050,,30,$652,,0.01,$0,,
GRD,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"GRDs, Grilles, Registers, Diffusers (Ceiling)",ea,250,,0,$0,,0.00,$0,,
GRD-SG,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"SGs, Sidewall Grilles",ea,13,,0,$0,,0.00,$0,,
HUM,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"HUM-1, Steam Humidifier",lbs/hr,340,340,19,$55129,$2791,0.06,$162,$8,$8.21
HWCP,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"CP-1, Circ Pump",hp,1,1,3,$2946,$0,3.00,$2946,$0,$0.00
HWHX,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"HX-4, Glycol Heating Water Heat Exchanger",mbh,1033,1033,6,$9091,$0,0.01,$9,$0,$0.00
LSD,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"LSDs, Life Safety Dampers (fire dampers)",ea,23,,0,$0,,0.00,$0,,
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"(E) ACCU-2, Existing Condensing Unit (Relocated)",tons,3,,2,$0,,0.61,$0,,
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,** Roof Curb,est,1,,0,$0,,0.00,$0,,
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,**Carriers,ea,17,,0,,$4071,0.00,,$239,NA
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,**Startup,est,1,,0,$2607,,0.00,$2607,,
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,Clorination,est,1,1,,$4880,,,$4880,,
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,Core Drilling,ea,400,,,$78203,$78203,,$196,$196,NA
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"Domestic Water Specials (APs, SAs, etc?)",est,1,1,13,$2330,$2330,12.50,$2330,$2330,$2329.80
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"HW Specials (AS, ET, CPF, CR)",est,1,1,16,$4446,$407,15.50,$4446,$407,$407.31
Other,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"Sanitary Waste Specials (FCOs, WCs, APs)",est,0,,13,$506,$506,NA,NA,NA,NA
RD/ORD,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"RDs/OFDs, Roof Drains/Overflow Roof Drains",ea,12,,39,$6276,$0,3.25,$523,$0,NA
RH,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"(E) RH-1, Existing Relief Hood (Relocated)",ea,1,,2,$0,,2.00,$0,,
SA VAV,Ivinson Memorial Hospital MOB,MOB 3rd Floor,"SA VAVs, Supply Terminal Units with Elec Heat & Attenuators",ea,32,,0,$0,,0.00,$0,,
