OmniClass_Code,OmniClass_Title,Description
23-13 11 11,Powder Fillers,Fine powder materials used as fillers
23-13 11 11-1,Mineral Powder Fillers,Mineral-based powder fillers
23-13 11 11-2,Metal Powder Fillers,Metal-based powder fillers
23-13 11 11-3,Synthetic Powder Fillers,Synthetic-based powder fillers
23-13 11 11-4,Residue Powder Fillers,Powder fillers made from waste or residue materials
23-13 11 13,Aggregates,Dense granular materials used as fills or aggregates
23-13 11 13-1,Dense Fills and Aggregates,Lightweight granular materials used as fills or aggregates
23-13 11 13-2,Lightweight Fills and Aggregates,Heavy granular materials used as fills or aggregates
23-13 11 13-3,Heavyweight Fills and Aggregates,Fibrous or shredded materials used as fillers or reinforcement
23-13 11 15,Fibers and Shavings,Mineral-based fibers and shavings
23-13 11 15-1,Mineral Fibers and Shavings,Vegetable-based fibers and shavings
23-13 11 15-2,Vegetable Fibers and Shavings,Synthetic-based fibers and shavings
23-13 11 15-3,Synthetic Fibers and Shavings,Other types of fibers and shavings
23-13 11 15-4,Other Fibers and Shavings,Agents and admixtures used to bind or modify materials
23-13 13 00,Binding Agents and Admixtures,Binding agents used in construction materials
23-13 13 11,Binding Agents,Standard cement used in construction
23-13 13 11-1,Cement,Specialized cement with unique properties
23-13 13 11-2,Standard Cement,Cement with high resistance to sulfate exposure
23-13 13 11-3,Specialized Cement,Cement with low alkali content
23-13 13 11-4,High Sulfate Resistant Cement,Non-metallic grouts used in concrete construction
23-13 13 11-5,Low Alkali Cement,nan
23-13 15 15-5,Nonmetallic Concrete Grouts,nan
23-13 15 15-6,Masonry Grouts,nan
23-13 15 15-7,Chemical Resistant Masonry Grouts,nan
23-13 23 13,Welded Joint Products,nan
23-13 25 13-9,Firestopping Thermal Barriers for Plastics,nan
23-13 25 21-3,Blanket Sound Isolation Insulation,nan
23-13 25 21-4,Fiberglass Blanket Sound Isolation Insulation,nan
23-13 31 21-21,Tendon Sheathing,nan
23-13 31 21-22,Tendon Sheathing Ducts,nan
23-13 35 23-1,Structural Floor Decks,nan
23-13 35 23-2,Concrete Structural Floor Decks,nan
23-13 35 23-3,Metal Structural Floor Decks,nan
23-13 35 23-4,Raceway Deck Systems,nan
23-13 35 23-5,Acoustical Metal Floor Decks,nan
23-13 35 23-6,Wood Structural Floor Decks,nan
23-13 35 23-7,Structural Roof Decks,nan
23-13 35 23-8,Concrete Structural Roof Decks,nan
23-13 35 23-9,Metal Structural Roof Decks,nan
23-13 35 23-10,Acoustical Metal Roof Deck,nan
23-13 35 23-11,Wood Structural Roof Decks,nan
23-13 35 23-12,Structural Grating Floors,nan
23-13 35 23-13,Balconies and Overhang Units,nan
23-13 35 23-14,Balcony Components,nan
23-13 35 23-15,Balcony Holders and Mechanical Fasteners,nan
23-13 35 23-16,Concrete Balconies and Overhang Units,nan
23-13 35 23-17,Metal Balconies and Overhang Units,nan
23-13 35 23-18,Wood Balconies and Overhang Units,nan
23-13 35 25,Structural Profiled Roofs,nan
23-13 35 25-1,Prefabricated Shell Roofs,nan
23-13 35 25-2,Simulated Stones,nan
23-13 37 00,"Multi-Function Exterior Coverings, Claddings, Linings",nan
23-13 37 11,Multi-Function Exterior Claddings,nan
23-13 37 13,Exterior Wall Cladding,nan
23-13 37 15,Exterior Siding,nan
23-13 37 15-1,Metal Exterior Siding,nan
23-13 37 15-2,Composition Exterior Siding,nan
23-13 37 15-3,Mineral Fiber Cement Exterior Siding,nan
23-13 37 15-4,Plastic Exterior Siding,nan
23-13 37 15-5,Wood Exterior Siding,nan
23-13 37 17,Multi Function Exterior Linings,nan
23-13 37 17-1,Sheathing Products,nan
23-13 37 19,Exterior Plasters,nan
23-13 37 21,Preformed Exterior Casings,nan
23-13 37 23,Ancillary Products for Coverings and Claddings,nan
23-13 37 23-1,Supports for Coverings and Claddings,nan
23-13 37 23-2,Mechanical Fasteners for Coverings and Claddings,nan
23-13 37 23-3,Movement and Dividing Joints for Coverings and Claddings,nan
23-13 37 23-4,"Joint Coverings, Flashings, Tapes",nan
23-13 37 23-5,Reinforcements for Coverings and Claddings,nan
23-13 37 23-6,"Trims, Edgings, Capping",nan
23-13 37 23-7,Spacers,nan
23-13 37 23-8,Profile Fillers,nan
23-13 37 23-9,"Underlays, Linings, Separations",nan
23-13 37 23-10,"Beddings, Adhesives for Coverings and Claddings",nan
23-13 37 23-11,Sealants for Coverings and Claddings,nan
23-13 39 00,"Roof Coverings, Claddings, Linings",nan
23-13 39 11,Exterior Roof Panels,nan
23-13 39 11-1,Exterior Metal Roof Panels,nan
23-13 39 11-2,Exterior Plastic Roof Panels,nan
23-13 39 11-3,Exterior Wood Roof Panels,nan
23-13 41 13,Roof Flashings,nan
23-13 41 13-1,Laminated Sheet Flexible Roof Flashings,nan
23-13 41 13-2,Modified Bituminous Sheet Flexible Roof Flashings,nan
23-15 13 19-2,Plastic Wall Panels,nan
23-15 13 19-3,Wood Wall Panels,nan
23-15 13 19-4,Composite Wall Panels,nan
23-15 13 19-5,Faced Wall Panels,nan
23-15 13 19-6,Aggregate Coated Wall Panels,nan
23-15 13 19-7,Porcelain Enameled Faced Wall Panels,nan
23-15 13 19-8,Tile Faced Wall Panels,nan
23-15 13 19-9,Fiber Reinforced Cementitious Wall Panels,nan
23-15 13 19-10,Glass Fiber Reinforced Cementitious Wall Panels,nan
23-15 13 19-11,Miner Fiber Reinforced Cementitious Wall Panels,nan
23-15 13 19-12,Flexible Wood Wall Sheets,nan
23-15 13 19-13,Acoustical Wall Treatment,nan
23-15 13 21,Ceiling Panels,nan
23-15 13 21-1,Metal Ceiling Panels,nan
23-15 13 21-2,Plastic Ceiling Panels,nan
23-15 13 21-3,Wood Ceiling Panels,nan
23-15 13 21-4,Composite Ceiling Panels,nan
23-15 13 21-5,Faced Ceiling Panels,nan
23-15 13 21-6,Aggregate Coated Ceiling Panels,nan
23-15 13 21-7,Porcelain Enameled Faced Ceiling Panels,nan
23-15 13 21-8,Tile Faced Ceiling Panels,nan
23-15 13 21-9,Fiber Reinforced Cementitious Ceiling Panels,nan
23-15 13 21-10,Glass Fiber Reinforced Cementitious Ceiling Panels,nan
23-15 13 21-11,Miner Fiber Reinforced Cementitious Ceiling Panels,nan
23-15 13 21-12,Flexible Wood Ceiling Sheets,nan
23-15 13 21-13,Acoustical Ceiling Treatment,nan
23-15 13 23,Interior Plasters,nan
23-15 13 25,Preformed Interior Casings,nan
23-15 15 00,"Wall Coverings, Claddings, Linings",nan
23-15 15 11,Wall Cladding Sections,nan
23-15 15 11-1,Metal Wall Cladding Sections,nan
23-15 15 11-2,Wood Wall Cladding Sections,nan
23-15 15 11-3,Plastics Wall Cladding Sections,nan
23-15 15 11-4,Other Wall Cladding Sections,nan
23-15 15 13,Wall Tiles,nan
23-15 15 13-1,Natural Stone Wall Tiles,nan
23-15 15 13-2,Reconstituted Stone Wall Tiles,nan
23-15 15 13-3,Cementitious Wall Tiles,nan
23-15 15 13-4,Clay Based Wall Tiles,Clay-based wall tiles for interior or exterior use.
23-15 15 13-5,Metal Wall Tiles,Metal wall tiles for interior or exterior use.
23-15 15 13-6,Vegetable Based Wall Tiles,Vegetable-based wall tiles for interior or exterior use.
23-15 15 13-7,Plastics Wall Tiles,Plastic wall tiles for interior or exterior use.
23-15 15 13-8,Other Wall Tiles,Other types of wall tiles for interior or exterior use.
23-15 15 15,Wall Cladding Panels,Panels used to clad or cover walls.
23-15 15 15-1,Wall Stone Facing,Natural stone facing or cladding for walls.
23-15 15 15-2,Cementitious Wall Cladding Panels,Cementitious wall cladding panels.
23-15 15 15-3,Precast Concrete Wall Cladding Panels,Precast concrete wall cladding panels.
23-15 15 15-4,Metal Wall Cladding Panels,Metal wall cladding panels.
23-15 15 15-5,Wood Based Wall Cladding Panels,Wood-based wall cladding panels.
23-15 15 15-6,Plastic Wall Cladding Panels,Plastic wall cladding panels.
23-15 19 19-1,Roses Ceiling Centerpieces,Decorative ceiling centerpieces in the shape of roses.
23-15 21 17-3,Electro Plated Coatings,Electro-plated coatings for decorative or protective purposes.
23-15 21 17-4,Vitreous Enameling,Vitreous enameling for decorative or protective coatings.
23-15 21 19,Stains and Decorative Surface Impregnations,Stains and impregnations for decorative surface treatments.
23-15 21 19-1,Decorative Wood Conservation Products,Products for conserving and decorating wood surfaces.
23-15 21 19-2,Stains,Stains for coloring or decorating wood surfaces.
23-15 21 19-3,Opaque Stains,Opaque stains for coloring or decorating wood surfaces.
23-15 21 19-4,Exterior Opaque Stains,Opaque exterior stains for wood surfaces.
23-15 21 19-5,Interior Opaque Stains,Opaque interior stains for wood surfaces.
23-15 21 19-6,Transparent Stains,Transparent stains for coloring or decorating wood surfaces.
23-15 21 19-7,Exterior Transparent Stains,Transparent exterior stains for wood surfaces.
23-15 21 19-8,Interior Transparent Stains,Transparent interior stains for wood surfaces.
23-15 21 21,High Performance Coatings,High-performance coatings with specialized properties.
23-15 21 21-1,Abrasion Resistant Coatings,Coatings that resist abrasion and wear.
23-15 21 21-2,Chemical Resistant Coatings,Coatings that resist chemical exposure.
23-15 21 21-3,Elastomeric Coatings,"Flexible, elastomeric coatings."
23-15 21 21-4,Fire Resistant Coatings,Coatings that provide fire resistance.
23-15 21 21-5,Graffiti Resistant Coatings,Coatings that resist graffiti and vandalism.
23-15 21 21-6,High Building Coatings,"Coatings that provide a high-build, thick application."
23-15 21 21-7,Intumescent Paints,Intumescent paints that expand when exposed to heat.
23-15 21 21-8,Marine Coatings,Coatings specifically designed for marine environments.
23-15 21 21-9,Textured Plastic Coatings,Textured plastic coatings for decorative or protective purposes.
23-15 21 23,Protective Surface Impregnations,Impregnations that protect and strengthen surfaces.
23-15 21 23-1,Surface Consolidation Hardening Impregnations,Impregnations that consolidate and harden surfaces.
23-15 21 23-2,Impregnations Protecting from Biological Attack,Impregnations that protect against biological attack.
23-15 21 23-3,Wood Treatment Protecting from Biological Attack,Wood treatments that protect against biological attack.
23-15 21 23-4,Impregnations Protecting from Fire,Impregnations that provide fire protection.
23-15 21 23-5,Wood Treatment Protecting from Fire,Wood treatments that provide fire protection.
23-15 21 23-6,Fire Retardant Treatment,Fire-retardant treatments for surfaces.
23-15 21 23-7,Water Repellents,Water-repellent impregnations for surfaces.
23-15 21 23-8,Acrylic Water Repellents,Acrylic-based water-repellent impregnations.
23-15 21 23-9,Silane Water Repellents,Silane-based water-repellent impregnations.
23-15 21 23-10,Silicone Water Repellents,Silicone-based water-repellent impregnations.
23-15 21 23-11,Siloxane Water Repellents,Siloxane-based water-repellent impregnations.
23-15 21 23-12,Stearate Water Repellents,Stearate-based water-repellent impregnations.
23-17 00 00,"Openings, Passages, and Protection Products","Products related to openings, passages, and protection."
23-17 11 00,Doors,Doors for building openings and passages.
23-17 11 11,Door Components,Components and parts used in the construction of doors.
23-17 11 11-1,Door Frames,Structural frames that support and enclose doors.
23-17 11 11-2,Preassembled Door and Frame Units,Pre-assembled door and frame units for easy installation.
23-17 11 11-3,Door Fanlights,Decorative glass panels above doors to allow light.
23-17 11 11-4,Door Sections,"Sections of doors, such as panels or rails."
23-17 11 11-5,Structural Door Sections,Structural sections that form the core of a door.
23-17 11 11-6,Door Cladding Sections,Exterior cladding or facing for doors.
23-17 11 11-7,Door Linings and Boards,Interior linings and boards used to finish door openings.
23-17 11 11-8,Door Renovation Sets,Kits for renovating or replacing existing doors.
23-17 11 11-9,Door Sidelites,Sidelights or panels installed next to a door.
23-17 11 11-10,Door Accessories,"Accessories like handles, knobs, and hinges for doors."
23-17 11 11-11,Door Peep Holes,Peep holes or viewers installed in doors.
23-17 11 11-12,Door Buffers,Bumpers or stops to prevent door damage.
23-17 11 11-13,Door Stops,Devices to limit door movement and prevent slamming.
23-17 11 11-14,Door Mail Openings,Openings in doors for mail delivery.
23-17 13 29,Security Windows,Windows designed for security applications.
23-17 15 21,Glazing Components,Components used to install and secure glazing.
23-17 15 21-1,Glazing Frames,Frames that hold and support glazing panels.
23-17 15 21-2,Glazing Sections,Sections or panels of glazing material.
23-17 15 21-3,Mechanical Glazing Fasteners,Mechanical fasteners used to install glazing.
23-17 19 11-19,Door Time Locks,Locks that control access based on time of day.
23-17 19 11-20,Door Time Delay Combination Locks,Locks that delay door opening for a set time.
23-17 19 17,Other Openings Hardware,Other hardware for openings like hatches or shutters.
23-19 00 00,Specialty Products,Specialized products not covered elsewhere.
23-19 11 00,Information Display Specialties,Displays and signage for information sharing.
23-19 19 15-1,Draft Control Devices,Devices to control air flow and drafts.
23-19 19 15-2,Fireplace Lintels,Structural supports above fireplaces.
23-19 19 15-3,Flue Linings,Liners for fireplace flues and chimneys.
23-19 25 15-6,Ultrasonic Rodent Control Devices,Devices that use ultrasound to deter rodents.
23-19 29 15-1,Observatories,Enclosed structures for astronomical observation.
23-19 29 15-2,Control Booths,Enclosed booths or rooms for equipment control.
23-19 31 19-10,BO Shielded Rooms,Rooms shielded from biological or other hazards.
23-19 31 19-11,Radio Frequency Protected Rooms,Rooms shielded from radio frequency interference.
23-21 15 25-1,Manual Checkroom Equipment,Manual systems for storing and retrieving coats.
