OmniClass_Code,OmniClass_Title,Description
23-17 13 29-1,Ballistic Resistant Windows,
23-17 13 29-2,Teller Forced Entry and Ballistic Resistant Windows,
23-17 13 29-3,Blast Resistant Windows,
23-17 13 29-4,Blast Resistant Structural Muntin Windows,
23-17 13 29-5,Blast Resistant Window Frames,
23-17 13 29-6,Impact Resistant Windows,
23-17 13 29-7,Forced Entry Resistant Windows,
23-17 13 29-8,Radio Frequency Shielding Windows,
23-17 13 29-9,Security Window Films,
23-17 13 29-10,Shatter Resistant Security Window Films,
23-17 13 29-11,Security Window Curtains,
23-17 13 29-12,Security Window Blast Curtains,
23-17 15 00,Glazing,
23-17 15 11,Glass Glazing,
23-17 15 11-1,Bent Glass,
23-17 15 11-2,Chemically Strengthened Glass,
23-17 15 11-3,Coated Glass,
23-17 15 11-4,Composite Glass,
23-17 15 11-5,Decorative Glass,
23-17 15 11-6,Fire Rated Glass,
23-17 15 11-7,Float Glass,
23-17 15 11-8,Heat Strengthened Glass,
23-17 15 11-9,Impact Resistant Glass,
23-17 15 11-10,Insulating Glass,
23-17 15 11-11,Laminated Glass,
23-17 15 11-12,Low Emissivity Glass,
23-17 15 11-13,Rolled Glass,
23-17 15 11-14,Spandrel Glass,
23-17 15 11-15,Tempered Glass,
23-17 15 11-16,Wired Glass,
23-17 15 13,Plastic Glazing,
23-17 15 13-1,Ballistics Resistant Plastic Glazing,
23-17 15 13-2,Decorative Plastic Glazing,
23-17 15 13-3,Insulating Plastic Glazing,
23-17 15 13-4,Translucent Plastic Glazing,
23-17 15 13-5,Transparent Plastic Glazing,
23-17 15 15,Security Glass,
23-17 15 15-1,Laminated Security Glass,
23-17 15 17,Tinted Glass,
23-17 15 19,Glazing by Special Function,
23-17 15 19-1,Security Glazing,
23-17 15 19-2,Ballistics Resistant Glass Glazing,
23-17 15 19-3,Pressure Resistant Glazing,
23-17 15 19-4,Hurricane Resistant Glazing,
23-17 15 19-5,Radiation Resistant Glazing,
23-17 15 19-6,Switchable Privacy Glass,
23-17 15 21,Glazing Components,
23-17 15 21-1,Glazing Frames,
23-17 15 21-2,Glazing Sections,
23-17 15 21-3,Mechanical Glazing Fasteners,
23-17 15 23,Glazing Accessories,
23-17 15 23-1,Glazing Beads,
23-17 15 23-2,Condensation Channels,
23-17 15 23-3,Glazing Sealants and Tapes,
23-17 15 23-4,Glazing Gaskets,
23-17 15 23-5,Glazing Leading Material,
23-17 15 25,Protective Films,
23-17 15 25-1,Solar Control Films,
23-17 15 25-2,Safety Films,
23-17 15 25-3,Security Films,
23-17 15 25-4,Decorative Films,
23-17 17 00,Skylights,
23-17 17 11,Skylight Components,
23-17 17 11-1,Skylight Hardware,
23-17 17 13,Unit Skylights,
23-17 17 13-1,Domed Unit Skylights,
23-17 17 13-2,Pyramidal Unit Skylights,
23-17 17 13-3,Vaulted Unit Skylights,
23-17 17 13-4,Single Slope Unit Skylights,
23-17 17 13-5,Octagonal Unit Skylights,
23-17 17 13-6,Tubular Skylights,
23-17 17 15,Metal Framed Skylights,
23-17 17 15-1,Domed Metal Framed Skylights,
23-17 17 15-2,Pyramidal Metal Framed Skylights,
23-17 17 15-3,Ridge Metal Framed Skylights,
23-17 17 15-4,Vaulted Metal Framed Skylights,
23-17 17 15-5,Single Slope Metal Framed Skylights,
23-17 17 15-6,Octagonal Metal Framed Skylights,
23-17 19 00,Hardware for Openings,
23-17 19 11,Hardware for Doors,
23-17 19 11-1,"Rotation, Pivoting Door Gear",
23-17 19 11-2,Sliding Door Gear,
23-17 19 11-3,Door Guiding Hardware,
23-17 19 11-4,Door Holding Hardware,
23-17 19 11-5,Door Hold Open Hardware,
23-17 19 11-6,Door Closing Hardware,
23-17 19 11-7,Door Closers,
23-17 19 11-8,Manual Floor Door Closers,
23-17 19 11-9,Manual Surface Door Closers,
23-17 19 11-10,Manual Concealed Overhead Door Closers,
23-17 19 11-11,Power Operator Floor Door Closers,
23-17 19 11-12,Power Operator Surface Door Closers,
23-17 19 11-13,Power Operator Concealed Overhead Door Closers,
23-17 19 11-14,Door Barrier Locks,
23-17 19 11-15,Door Deadbolt Locks,
23-17 19 11-16,Door Chains,
23-17 19 11-17,Door Electric Strike Locks,
23-17 19 11-18,Door Electromagnetic Locks,
23-17 19 11-19,Door Time Locks,
23-17 19 11-20,Door Time Delay Combination Locks,
23-17 19 11-21,Door Latches,
23-17 19 11-22,Door Mortise Locks,
23-17 19 11-23,Door Electric Mortise Locks,
23-17 19 11-24,Door Electronic Mortise Locks,
23-17 19 11-25,Door Pin Tumbler Locks,
23-17 19 11-26,Door Tubular Pin Tumbler Locks,
23-17 19 11-27,Door Flush Bolts,
23-17 19 11-28,Door Cores,
23-17 19 11-29,Door Cylinders,
23-17 19 11-30,Door Key Control Systems,
23-17 19 11-31,Personnel Door Access,
23-17 19 11-32,Door Position Switches,
23-17 19 11-33,Door Emergency Exit Panic Bars,
23-17 19 11-34,Door End of Line Devices,
23-17 19 11-35,Door Request to Exit Switches,
23-17 19 11-36,Personnel Access Door Keypads,
23-17 19 11-37,Door Infrared Request to Exit Switches,
23-17 19 11-38,Automatic Door Controls and Operators,
23-17 19 11-39,Card Key Door Locking Hardware,
23-17 19 11-40,Electrical Door Locking Control,
23-17 19 11-41,Electromagnetic Door Holders,
23-17 19 11-42,Sensors for Automatic Doors,
23-17 19 11-43,Door Exiting Hardware,
23-17 19 13,Hardware for Windows,
23-17 19 13-1,Sliding Window Gear,
23-17 19 13-2,Horizontal Sliding Window Gear,
23-17 19 13-3,Vertical Sliding Window Gear,
23-17 19 13-4,Horizontal Pivoting Window Gear,
23-17 19 13-5,Window Tilt and Turn Gear,
23-17 19 13-6,Louver Gear,
23-17 19 13-7,Automatic Window Equipment,
23-17 19 13-8,Window Barrier Locks,
23-17 19 13-9,Window Deadbolt Locks,
23-17 19 13-10,Window Latches,
23-17 19 13-11,Window Mortise Locks,
23-17 19 13-12,Window Flush Bolts,
23-17 19 13-13,Window Lifts,
23-17 19 13-14,Window Operators,
23-17 19 13-15,Manual Surface Window Closers,
23-17 19 13-16,Manual Concealed Overhead Window Closers,
23-17 19 13-17,Power Operator Surface Window Closers,
23-17 19 13-18,Power Operator Concealed Overhead Window Closers,
23-17 19 15,Weatherstripping and Seals,
23-17 19 15-1,Door Weatherstripping and Seals,
23-17 19 15-2,Acoustic Seals,
23-17 19 15-3,Astragals,
23-17 19 15-4,Perimeter Gasketing,
23-17 19 15-5,Thresholds,
23-17 19 15-6,Window Weatherstripping and Seals,
23-17 19 17,Other Openings Hardware,
23-17 19 17-1,Door Stops,
23-17 21 00,Protection of Openings,
23-17 21 11,Exterior Protection of Openings,
23-17 21 11-1,Projecting Screens,
23-17 21 11-2,Solid Canopies,
23-17 21 11-3,Louvered Canopies,
23-17 21 11-4,Solid Vertical Fins,
23-17 21 11-5,Louvered Vertical Fins,
23-17 21 11-6,Manual Awnings,
23-17 21 11-7,Powered Awnings,
23-17 21 11-8,Exterior Shutters,
23-17 21 11-9,Folding Exterior Shutters,
23-17 21 11-10,Shutter Components,
23-17 21 11-11,Roller Shutter Gear,
23-17 21 11-12,Roller Shutter Sections,
23-17 21 11-13,Roller Shutter Casings,
23-17 21 11-14,Sliding Exterior Shutters,
23-17 21 11-15,Swinging Exterior Shutters,
23-17 21 11-16,Coiling Exterior Shutters,
23-17 21 11-17,Exterior Louvers and Grilles,
23-17 21 11-18,Fixed Exterior Louvers and Grilles,
23-17 21 11-19,Roller Exterior Louvers and Grilles,
23-17 21 11-20,Sliding Exterior Louvers and Grilles,
23-17 21 11-21,Storm Panels,
23-17 21 11-22,Demountable Storm Panels,
23-17 21 11-23,Movable Storm Panels,
23-17 21 13,Interior Window Treatment,
23-17 21 13-1,Window Blinds,
23-17 21 13-2,Horizontal Window Blinds,
23-17 21 13-3,Vertical Window Blinds,
23-17 21 13-4,Window Blind Components,
23-17 21 13-5,Window Slats,
23-17 21 13-6,Window Vanes,
23-17 21 13-7,Blinds Hardware,
23-17 21 13-8,Curtains and Drapes,
23-17 21 13-9,Drapery Tracks,
23-17 21 13-10,Window Interior Shutters,
23-17 21 13-11,Window Shades,
23-17 21 13-12,Cellular/Pleated Shades,
23-17 21 13-13,Roller Shades,
23-17 21 15,Fire and Smoke Shutters and Curtains,
23-17 21 15-1,Fire Shutters,
23-17 21 15-2,Vertical Fire Shutters,
23-17 21 15-3,Horizontal Fire Shutters,
23-17 21 15-4,Smoke Curtains,
23-17 21 15-5,Water Spray Smoke Curtains,
23-17 21 15-6,Smoke Shutters,
23-17 21 17,Insect Screens,
23-17 21 17-1,Complete Insect Screens,
23-17 21 17-2,Components,
23-17 21 17-3,Frames for Insect Screens,
23-17 21 17-4,Mesh for Insect Screens,
23-17 23 00,Circulation and Escape Products,
23-17 23 11,Ramps,
23-17 23 13,Walkways,
23-17 23 15,Ladders,
23-17 23 15-1,Ladder Component Products,
23-17 23 15-2,Ladder Hardware,
23-17 23 15-3,Rungs,
23-17 23 15-4,Vertical Ladders,
23-17 23 15-5,Ship Ladders,
23-17 23 17,Stairs,
23-17 23 17-1,Stair Component Products,
23-17 23 17-2,Stair Treads,
23-17 23 17-3,Stair Nosings,
23-17 23 17-4,Stair Tread Coverings,
23-17 23 17-5,Stair Railings,
23-17 23 17-6,Stair Handrails,
23-17 23 17-7,Stair Barrier Gates,
23-17 23 17-8,Spiral Stairs,
23-17 23 17-9,Metal Spiral Stairs,
23-17 23 17-10,Wood Spiral Stairs,
23-17 23 17-11,Retractable Stairs,
23-17 23 19,Fire Escapes,
23-17 23 19-1,"Escape Ladders, Stairs",
23-17 23 19-2,Fire Escapes,
23-17 23 19-3,Escape Slides,
23-17 23 21,Evacuation Equipment,
23-17 23 21-1,Evacuation Slings,
23-17 23 21-2,Evacuation Chairs,
23-17 25 00,Circulation Guiding and Protection Products,
23-17 25 11,Guardrails,
23-17 25 11-1,Guardrail Component Products,
23-17 25 11-2,Cable Infill Systems,
23-17 25 11-3,Infill Panels,
23-17 25 11-4,"Posts, Newel Posts, Pickets",
23-17 25 11-5,Railing,
23-17 25 13,Handrails,
23-17 25 13-1,Rope Handrails,
23-17 25 13-2,Capping,
23-17 25 13-3,Chain Handrails,
23-17 25 15,Impact Protection Products,
23-17 25 15-1,Impact Guard Rails,
23-17 25 15-2,Bumper Guards,
23-17 25 15-3,Corner Guards,
23-17 25 15-4,Column Protectors,
23-17 25 15-5,Door and Wall Protector Products,
23-17 25 15-6,Impact Resistant Wall Protection Products,
23-19 00 00,Specialty Products,
23-19 11 00,Information Display Specialties,
23-19 11 11,Information Signs,
23-19 11 13,Display Lettering,
23-19 11 15,Display Numerals,
23-19 11 17,Notice Boards,
23-19 11 19,Writing Boards,
23-19 11 19-1,Interactive Multi Media Whiteboards,
23-19 11 19-2,Chalk Boards,
23-19 11 19-3,Dry Erase Boards,
23-19 11 19-4,Drawing Boards,
23-19 11 21,Plaques,
23-19 11 23,Poster Display Units,
23-19 11 25,Display Screens,
23-19 11 27,Pictograms,
23-19 11 29,Directory Boards,
23-19 11 31,Electronic Copy Boards,
23-19 11 33,Magnetic Boards,
23-19 13 00,Lockers,
23-19 13 11,Metal Lockers,
23-19 13 13,Plastic Laminate Lockers,
23-19 13 15,Solid Core Lockers,
23-19 15 00,Communication Specialties,
23-19 15 11,Mail Boxes,
23-19 15 13,Mail Racks,
23-19 15 15,Pigeonholes,
23-19 15 17,Mail Trolleys,
23-19 15 19,Mail Handling Equipment,
23-19 15 21,Telephone Booths,
23-19 17 00,Fireplaces,
23-19 17 11,Electric Fireplace,
23-19 17 13,Fuel Oil Fireplace,
23-19 17 15,Gas Fireplace,
23-19 17 17,Solid Fuel Fireplace,
23-19 17 19,Fireplace Doors,
23-19 17 21,Fireplace Water Heaters,
23-19 19 00,Flue and Chimney Products,
23-19 19 11,Complete Flue and Chimney Systems,
23-19 19 11-1,Chimney Gas Vents,
23-19 19 11-2,Fabricated Stacks,
23-19 19 11-3,Fabricated Breechings and Accessories,
23-19 19 11-4,Insulated Sectional Chimneys,
23-19 19 13,Fireplace Ductwork,
23-19 19 13-1,Fireplace B Vent Ductwork,
23-19 19 13-2,Fireplace Direct Vent Ductwork,
23-19 19 13-3,Fireplace Free Vent Ductwork,
23-19 19 13-4,Fireplace Tri Wall Vent Ductwork,
23-19 19 13-5,Fireplace Dampers,
23-19 19 15,Flue and Chimney Systems Components,
23-19 19 15-1,Draft Control Devices,
23-19 19 15-2,Fireplace Lintels,
23-19 19 15-3,Flue Linings,
23-19 19 15-4,Flue Caps,
23-19 19 15-5,Flue Cowls,
23-19 19 15-6,Chimney Dampers,
23-19 19 15-7,Fire Shutter Extinguishers,
23-19 19 15-8,Flue Gas Purifiers,
23-19 21 00,Hearths,
23-19 23 00,Kilns,
23-19 25 00,Pest Control Devices,
23-19 25 11,Bird Control Devices,
23-19 25 11-1,Roost Inhibitors,
23-19 25 11-2,Bird Wire,
23-19 25 11-3,Bird Spikes,
23-19 25 11-4,Bird Netting,
23-19 25 11-5,Bird Flight Diverters,
23-19 25 11-6,Bird Repellant Devices,
23-19 25 11-7,Sonic Repellant Devices,
23-19 25 11-8,Ultra Sonic Repellant Devices,
23-19 25 11-9,Visual Devices,
23-19 25 11-10,Bird Attractors,
23-19 25 11-11,Bird Control Accessories,
23-19 25 11-12,Mounting Clips,
23-19 25 11-13,Extension Speakers,
23-19 25 11-14,Solar Panels,
23-19 25 11-15,Spikes Adhesives,
23-19 25 11-16,Foot Pumps,
23-19 25 11-17,Caulking Guns,
23-19 25 13,Insect Control Devices,
23-19 25 13-1,Electronic Insect Repellers,
23-19 25 13-2,Automatic Misting Systems,
23-19 25 13-3,Vacuum System s,
23-19 25 13-4,Sonic Repellers,
23-19 25 13-5,Ultrasonic Repellers,
23-19 25 13-6,Electromagnetic Repellers,
23-19 25 13-7,Fly Traps,
23-19 25 13-8,Screens,
23-19 25 13-9,Foam Sealants,
23-19 25 13-10,Fly Boards,
23-19 25 13-11,Insect Control Accessories,
23-19 25 13-12,Nozzles,
23-19 25 13-13,Tubing,
23-19 25 13-14,Risers,
23-19 25 13-15,Fittings,
23-19 25 13-16,Remote Controls,
23-19 25 15,Rodent Control Devices,
23-19 25 15-1,Traps,
23-19 25 15-2,Snap Traps,
23-19 25 15-3,Glue Traps,
23-19 25 15-4,Sticky Traps,
23-19 25 15-5,Electronic Traps,
23-19 25 15-6,Ultrasonic Rodent Control Devices,
23-19 25 15-7,Electronic Rodent Control Devices,
23-19 25 15-8,Proofing Devices,
23-19 25 15-9,Tracking Products,
23-19 25 15-10,Spray Devices,
23-19 25 15-11,Rodent Control Accessories,
23-19 27 00,Manufactured Exterior Specialties,
23-19 27 11,Weathervanes,
23-19 27 13,Clocks,
23-19 27 15,Cupolas,
23-19 27 17,Spires,
23-19 27 19,Steeples,
23-19 27 21,Towers,
23-19 27 23,Industrial Breechings,
23-19 27 23-1,Industrial Breechings,
23-19 27 23-2,Fabricated Industrial Breechings,
23-19 27 23-3,Fabricated Industrial Breechings Accessories,
23-19 27 25,Industrial Chimneys,
23-19 27 25-1,Industrial Chimney Shafts,
23-19 27 25-2,Industrial Chimney Linings,
23-19 27 25-3,Industrial Chimney Draft Control Devices,
23-19 27 25-4,Industrial Insulated Sectional Chimneys,
23-19 27 27,Industrial Stacks,
23-19 29 00,Complete Buildings,
23-19 29 11,Pre Engineered Structures,
23-19 29 11-1,Pre Engineered Structure Component,
23-19 29 11-2,Lift Shaft Components,
23-19 29 11-3,Framed Pre Engineered Buildings,
23-19 29 11-4,Panel Structure Pre Engineered Buildings,
23-19 29 11-5,Cubicle Structure Pre Engineered Buildings,
23-19 29 11-6,Air Supported Pre Engineered Buildings,
23-19 29 11-7,Cable Supported Pre Engineered Buildings,
23-19 29 11-8,Fabric Pre Engineered Building Structures,
23-19 29 11-9,Prefabricated Dome Structures,
23-19 29 11-10,Portable Buildings,
23-19 29 11-11,Mobile Buildings,
23-19 29 13,Covers and Shelters,
23-19 29 13-1,General Purpose Shelters,
23-19 29 13-2,Shelters for Public Transport,
23-19 29 13-3,Bus Stop Shelters,
23-19 29 13-4,Train Platform Shelters,
23-19 29 13-5,Walkway Coverings,
23-19 29 13-6,Shelters for Civil Protection,
23-19 29 13-7,Animal Shelters,
23-19 29 13-8,Kennels,
23-19 29 13-9,Car Shelters,
23-19 29 13-10,Shelters for Services,
23-19 29 13-11,Garden Umbrellas,
23-19 29 15,Special Purpose Buildings,
23-19 29 15-1,Observatories,
23-19 29 15-2,Control Booths,
23-19 29 15-3,Greenhouses,
23-19 29 15-4,Glazed Greenhouse Structures,
23-19 29 15-5,Summerhouses,
23-19 29 15-6,Gazebos,
23-19 29 15-7,Pavilions,
23-19 29 15-8,Kiosks,
23-19 29 15-9,Public Restrooms,
23-19 29 15-10,Sauna Buildings,
23-19 29 15-11,Funerary Construction Products,
23-19 29 15-12,Preassembled Mausoleums,
23-19 29 15-13,General Purpose Booths,
23-19 29 15-14,Ticket Booths,
23-19 29 15-15,Parking Attendant Booths,
23-19 29 15-16,Toll Booths,
23-19 29 15-17,Guard Booths,
23-19 29 15-18,Valet Booths,
23-19 29 17,Building Modules,
23-19 29 17-1,Prison Cells,
23-19 29 17-2,Hotel Rooms,
23-19 29 17-3,Dormitory Rooms,
23-19 29 19,Integrated Assemblies,
23-19 29 19-1,"Sound, Vibration and Seismic Control Products",
23-19 29 19-2,Floating Floor Construction Products,
23-19 31 00,Room Units,
23-19 31 11,General Purpose Room Units,
23-19 31 11-1,Prefabricated General Purpose Rooms,
23-19 31 13,Storage Room Units,
23-19 31 15,Special Purpose Rooms,
23-19 31 15-1,Athletic Rooms,
23-19 31 15-2,Handball Racquetball Courts,
23-19 31 15-3,Conservatories,
23-19 31 15-4,Solarium Specialties,
23-19 31 15-5,Planetariums,
23-19 31 15-6,Saunas,
23-19 31 15-7,Steam Baths,
23-19 31 17,Sanitary Room Units,
23-19 31 17-1,Bathroom Units,
23-19 31 17-2,Lavatory Units,
23-19 31 19,Controlled Environment Rooms,
23-19 31 19-1,Clean Rooms,
23-19 31 19-2,Insulated Rooms,
23-19 31 19-3,Cold Storage Rooms,
23-19 31 19-4,Sound Conditioned Rooms,
23-19 31 19-5,Practice Booths,
23-19 31 19-6,Hyperbaric Rooms,
23-19 31 19-7,Radiation Protected Rooms,
23-19 31 19-8,Electromagnetic Shielded Rooms,
23-19 31 19-9,RF Shielded Rooms,
23-19 31 19-10,BO Shielded Rooms,
23-19 31 19-11,Radio Frequency Protected Rooms,
23-19 31 19-12,X Ray Protected Rooms,
23-19 31 19-13,Nuclear Radiation Protected Rooms,
23-19 31 19-14,High Energy Magnetic Pulse Protected Rooms,
23-19 31 21,Plant and Control Room Units,
23-19 31 21-1,Plant Office Shelters and Booths,
23-19 31 23,Corridor Units,
23-21 00 00,"Furnishings, Fixtures and Equipment Products",
23-21 11 00,Commercial Furniture,
23-21 11 11,Commercial Storage Units,
23-21 11 11-1,Commercial Storage Shelves,
23-21 11 11-2,Commercial Storage Supports,
23-21 11 11-3,Commercial Storage Racking,
23-21 11 11-4,Commercial Mobile Storage Units,
23-21 11 11-5,Commercial Filing Cabinets,
23-21 11 11-6,Architecture Plan Chests,
23-21 11 11-7,Commercial Desks,
23-21 11 11-8,Commercial Bookcases,
23-21 11 11-9,Commercial Key Hangers,
23-21 13 00,Retail and Office Equipment and Furnishings,
23-21 13 11,Registration Equipment,
23-21 13 13,Checkroom Equipment,
23-21 13 15,Mercantile Equipment and Furnishings,
23-21 13 17,Barber Shop Equipment,
23-21 13 19,Beauty Shop Equipment,
23-21 13 21,Cash Registers,
23-21 13 23,Checkout Equipment,
23-21 13 25,Office Equipment,
23-21 13 25-1,Drafting Equipment,
23-21 13 25-2,Plotters,
23-21 13 25-3,Drawing Equipment,
23-21 13 25-4,Office Accessories,
23-21 15 00,Wardrobe and Closet Specialties,
23-21 15 11,Wardrobes,
23-21 15 13,Chests of Drawers,
23-21 15 15,Clothing Lockers,
23-21 15 17,Clothing Racks,
23-21 15 17-1,Coat Racks,
23-21 15 17-2,Hat Racks,
23-21 15 19,Clothing Hangers,
23-21 15 19-1,Shoe Trees,
23-21 15 19-2,Coat Hooks,
23-21 15 19-3,Coat Hangers,
23-21 15 19-4,Coat Rails,
23-21 15 21,Cloakroom Units,
23-21 15 23,Umbrella Storage Stands,
23-21 15 25,Checkroom Equipment,
23-21 15 25-1,Manual Checkroom Equipment,
23-21 15 25-2,Automated Checkroom Equipment,
23-21 15 27,Clothing Shelving Units,
23-21 15 27-1,Clothing Shelves,
23-21 15 27-2,Clothing Shelving and Storage Units,
23-21 17 00,Interior Refuse Disposal Furniture,
23-21 17 11,Interior Waste Bins,
23-21 17 13,Interior Ash Trays,
23-21 17 15,Interior Refuse Holders,
23-21 19 00,Casework,
23-21 19 11,Modular General Casework,
23-21 19 11-1,Metal Modular General Casework,
23-21 19 11-2,Wood Modular General Casework,
23-21 19 11-3,Plastic Modular General Casework,
23-21 19 13,Custom General Casework,
23-21 19 15,Specialty Casework,
23-21 19 15-1,Bank Specialty Casework,
23-21 19 15-2,Hospitality Specialty Casework,
23-21 19 15-3,Medical Specialty Casework,
23-21 19 15-4,Hospital Specialty Casework,
23-21 19 15-5,Nurse Station Specialty Casework,
23-21 19 15-6,Exam Room Specialty Casework,
23-21 19 15-7,Dental Specialty Casework,
23-21 19 15-8,Pharmacy Specialty Casework,
23-21 19 15-9,Display Specialty Casework,
23-21 19 15-10,Religious Specialty Casework,
23-21 19 15-11,Library Specialty Casework,
23-21 19 15-12,Library Specialty Casework Study Carrels,
23-21 19 15-13,Library Specialty Casework Book Stacks,
23-21 19 15-14,Library Specialty Casework Periodical Racks,
23-21 19 15-15,Educational Specialty Casework,
23-21 19 15-16,Educational Specialty Casework Study Carrels,
23-21 19 15-17,Laboratory Specialty Casework,
23-21 19 15-18,Metal Laboratory Specialty Casework,
23-21 19 15-19,Plastic-Laminate-Clad Laboratory Specialty Casework,
23-21 19 15-20,Wood Laboratory Specialty Casework,
23-21 19 15-21,Solid-Plastic Laboratory Specialty Casework,
23-21 19 15-22,Mortuary Specialty Casework,
23-21 19 15-23,Commercial Kitchen Specialty Casework,
23-21 19 15-24,Darkroom Specialty Casework,
23-21 19 15-25,Residential Specialty Casework,
23-21 19 15-26,Residential Kitchen Specialty Casework,
23-21 19 15-27,Residential Bathroom Specialty Casework,
23-21 19 15-28,Residential Dormitory Specialty Casework,
23-21 19 15-29,Utility Room Specialty Casework,
23-21 19 15-30,Mailroom Casework,
23-21 19 17,Casework Components,
23-21 19 17-1,Casework Component Cabinets,
23-21 19 17-2,Casework Component Hardware,
23-21 19 17-3,Casework Component Work Surfaces,
23-21 21 00,Food Service Equipment and Furnishings,
23-21 21 11,Commercial Food Services Cabinets,
23-21 21 11-1,Commercial Hot Cabinets,
23-21 21 11-2,Commercial Cold Cabinets,
23-21 21 11-3,Commercial Combination Hot Cold Cabinets,
23-21 21 11-4,Commercial Pastry Cabinets,
23-21 21 11-5,Commercial Warming Cabinets,
23-21 21 11-6,Commercial Snack Cabinets,
23-21 21 13,Commercial Food Cooking Equipment,
23-21 21 13-1,Commercial Bain Maries,
23-21 21 13-2,Commercial Beverage Equipment,
23-21 21 13-3,Commercial Coffee Makers,
23-21 21 13-4,Commercial Coffee Warmers,
23-21 21 13-5,Commercial Iced Tea Makers,
